order_id,customer_id,order date,Item_name,sales,quantity,discount,profit,"Current Month Sales
","
Previous Month Sales
","Sales Variance
",Growth %,month,Region
1894,U4070,24-11-2016,Koshary,24.78,1,20%,7.75,0,24.78,-24.78,-10000%,Nov-2016,Central
1895,U1669,02-12-2017,Burger,34.65,3,0%,10.4,0,0,0.00,0%,Dec-2017,West
1897,U9658,03-10-2017,Fried Chicken,1793.98,2,0%,843.17,0,0,0.00,0%,Oct-2017,East
1899,U1519,29-08-2014,Salad,505.18,4,70%,-336.78,0,0,0.00,0%,Aug-2014,East
1901,U1394,29-06-2016,Koshary,191.88,6,0%,19.19,0,0,0.00,0%,Jun-2016,East
1903,U4314,21-10-2017,Fried Chicken,5.18,1,20%,1.81,0,0,0.00,0%,Oct-2017,East
1905,U1672,21-10-2017,Burger,28.4,2,20%,6.75,0,0,0.00,0%,Oct-2017,East
1906,U6050,21-10-2017,Pizza,909.12,8,0%,9.09,0,0,0.00,0%,Oct-2017,East
1907,U7316,17-05-2016,Shawarma,2.95,2,70%,-2.16,0,0,0.00,0%,May-2016,Central
1909,U8778,03-02-2015,Fried Chicken,136.92,4,0%,41.08,0,0,0.00,0%,Feb-2015,Central
1910,U2765,18-12-2017,Shawarma,18.96,2,0%,8.53,0,0,0.00,0%,Dec-2017,Central
1911,U7466,15-11-2016,Koshary,99.39,3,0%,40.75,0,99.39,-99.39,-10000%,Nov-2016,East
1912,U5049,03-07-2017,Pasta,273.9,7,20%,92.44,0,0,0.00,0%,Jul-2017,East
1913,U9820,03-07-2017,Pasta,597.13,3,40%,49.76,0,0,0.00,0%,Jul-2017,East
1914,U2201,15-01-2014,Sandwich,149.95,5,0%,65.98,0,0,0.00,0%,Jan-2014,East
1915,U1624,30-04-2017,Fried Chicken,4.61,2,20%,1.67,0,0,0.00,0%,Apr-2017,South
1916,U2268,30-04-2017,Pizza,15.53,3,20%,4.85,0,0,0.00,0%,Apr-2017,South
1917,U9150,30-04-2017,Sushi,11.95,3,20%,3.88,0,0,0.00,0%,Apr-2017,South
1918,U3991,08-11-2015,Fried Chicken,11.65,5,0%,3.38,0,0,0.00,0%,Nov-2015,South
1919,U9870,30-10-2015,Pasta,299.9,2,0%,74.98,0,0,0.00,0%,Oct-2015,Central
1920,U6337,17-08-2017,Sandwich,895.92,5,20%,302.37,0,0,0.00,0%,Aug-2017,Central
1921,U1605,17-08-2017,Pasta,462.56,2,10%,97.65,0,0,0.00,0%,Aug-2017,South
1922,U3569,03-10-2015,Fried Chicken,15.01,2,20%,1.5,0,0,0.00,0%,Oct-2015,South
1923,U5072,08-07-2016,Sandwich,863.64,9,20%,107.96,0,0,0.00,0%,Jul-2016,South
1924,U5174,08-07-2016,Koshary,47.62,3,20%,3.57,0,0,0.00,0%,Jul-2016,West
1925,U2415,05-12-2017,Sandwich,92.94,3,0%,41.82,0,0,0.00,0%,Dec-2017,West
1926,U5911,09-03-2017,Fried Chicken,199.98,2,0%,69.99,0,0,0.00,0%,Mar-2017,West
1928,U4598,28-11-2017,Salad,88.77,2,20%,31.07,0,0,0.00,0%,Nov-2017,West
1929,U5603,16-03-2017,Sushi,6.48,1,0%,3.11,0,0,0.00,0%,Mar-2017,East
1930,U2347,16-03-2017,Burger,46.51,1,0%,1.86,0,0,0.00,0%,Mar-2017,East
1931,U4856,16-03-2017,Sushi,659.98,3,20%,49.5,0,0,0.00,0%,Mar-2017,East
1932,U5149,27-11-2016,Pasta,271.99,1,20%,23.8,0,271.99,-271.99,-10000%,Nov-2016,East
1933,U9791,06-08-2017,Sandwich,145.74,3,0%,23.32,0,0,0.00,0%,Aug-2017,East
1935,U8372,27-11-2017,Burger,244.55,5,0%,114.94,0,0,0.00,0%,Nov-2017,South
1936,U3284,27-11-2017,Shawarma,166.16,8,0%,59.82,0,0,0.00,0%,Nov-2017,South
1937,U4645,25-05-2015,Pasta,14.73,3,0%,4.86,0,0,0.00,0%,May-2015,Central
1938,U3664,08-07-2016,Sandwich,19.97,2,70%,-13.31,0,0,0.00,0%,Jul-2016,Central
1940,U3348,08-07-2016,Burger,8.74,4,70%,-6.12,0,0,0.00,0%,Jul-2016,Central
1941,U9113,08-07-2016,Salad,662.88,3,20%,74.57,0,0,0.00,0%,Jul-2016,West
1942,U7559,29-08-2017,Koshary,47.36,4,20%,17.76,0,0,0.00,0%,Aug-2017,West
1943,U5725,29-08-2017,Burger,27.44,2,20%,2.4,0,0,0.00,0%,Aug-2017,West
1944,U1210,29-08-2017,Koshary,3.24,9,80%,-5.18,0,0,0.00,0%,Aug-2017,West
1945,U6789,20-06-2016,Sandwich,95.97,4,20%,26.39,0,0,0.00,0%,Jun-2016,Central
1946,U9221,20-06-2016,Pasta,10.37,2,20%,3.63,0,0,0.00,0%,Jun-2016,Central
1948,U8446,02-09-2017,Pizza,11.54,2,0%,3.46,0,0,0.00,0%,Sep-2017,Central
1949,U7897,02-09-2017,Pizza,254.53,1,40%,-93.33,0,0,0.00,0%,Sep-2017,Central
1950,U7139,02-09-2017,Koshary,12.98,1,0%,3.76,0,0,0.00,0%,Sep-2017,East
1951,U7683,02-09-2017,Salad,26.43,8,20%,8.92,0,0,0.00,0%,Sep-2017,West
1953,U5898,02-09-2017,Fried Chicken,18.9,6,0%,9.07,0,0,0.00,0%,Sep-2017,West
1954,U8783,02-09-2017,Pasta,1282.41,5,10%,213.74,0,0,0.00,0%,Sep-2017,West
1956,U3585,02-09-2017,Sandwich,238,2,0%,38.08,0,0,0.00,0%,Sep-2017,South
1957,U5918,02-09-2017,Sandwich,167.97,3,0%,40.31,0,0,0.00,0%,Sep-2017,South
1958,U1580,02-09-2017,Salad,17.12,4,0%,7.7,0,0,0.00,0%,Sep-2017,South
1959,U1133,10-09-2017,Shawarma,16.2,3,0%,7.78,0,0,0.00,0%,Sep-2017,South
1960,U3456,10-09-2017,Sandwich,33.99,3,0%,14.62,0,0,0.00,0%,Sep-2017,South
1962,U2859,10-09-2017,Fried Chicken,112.8,6,0%,6.77,0,0,0.00,0%,Sep-2017,South
1964,U2080,10-09-2017,Koshary,24.9,5,0%,11.7,0,0,0.00,0%,Sep-2017,Central
1965,U8438,10-09-2017,Fried Chicken,286.29,3,0%,17.18,0,0,0.00,0%,Sep-2017,Central
1966,U6906,10-09-2017,Sushi,24.18,2,0%,7.25,0,0,0.00,0%,Sep-2017,Central
1967,U2789,21-12-2017,Koshary,281.97,3,0%,78.95,0,0,0.00,0%,Dec-2017,Central
1968,U5064,21-12-2017,Shawarma,69.5,5,0%,20.16,0,0,0.00,0%,Dec-2017,East
1970,U3365,23-09-2017,Koshary,291.96,4,0%,102.19,0,0,0.00,0%,Sep-2017,East
1971,U6518,06-05-2017,Fried Chicken,6.41,3,20%,0.64,0,0,0.00,0%,May-2017,East
1973,U8905,14-12-2014,Sandwich,5.1,4,80%,-8.68,0,0,0.00,0%,Dec-2014,East
1974,U3601,14-12-2014,Fried Chicken,2.9,2,20%,0.47,0,0,0.00,0%,Dec-2014,West
1975,U7248,14-12-2014,Pasta,35.02,3,20%,-2.19,0,0,0.00,0%,Dec-2014,West
1976,U7480,18-10-2014,Sushi,275.97,3,0%,11.04,0,0,0.00,0%,Oct-2014,East
1977,U2973,18-10-2014,Fried Chicken,1394.95,5,0%,362.69,0,0,0.00,0%,Oct-2014,East
1978,U6907,18-10-2014,Pasta,545.88,6,0%,70.96,0,0,0.00,0%,Oct-2014,East
1979,U3217,08-05-2015,Pizza,5.25,2,20%,0.59,0,0,0.00,0%,May-2015,East
1980,U2365,14-04-2016,Sushi,933.54,4,20%,105.02,0,0,0.00,0%,Apr-2016,Central
1981,U2188,14-04-2016,Fried Chicken,42.98,4,20%,4.3,0,0,0.00,0%,Apr-2016,Central
1982,U8183,14-12-2015,Burger,3.76,2,0%,1.8,0,0,0.00,0%,Dec-2015,Central
1984,U3667,25-11-2014,Salad,320.88,6,0%,93.06,0,0,0.00,0%,Nov-2014,Central
1985,U9880,25-11-2014,Pizza,23.88,3,0%,10.51,0,0,0.00,0%,Nov-2014,Central
1986,U6424,25-11-2014,Sushi,26.76,4,0%,12.31,0,0,0.00,0%,Nov-2014,Central
1987,U4017,25-07-2016,Shawarma,1439.98,4,40%,192,0,0,0.00,0%,Jul-2016,Central
1990,U1830,09-11-2015,Pizza,26.22,3,0%,12.32,0,0,0.00,0%,Nov-2015,East
1991,U7700,09-11-2015,Koshary,17.34,3,0%,8.5,0,0,0.00,0%,Nov-2015,Central
1993,U5074,25-06-2017,Pizza,71.04,6,20%,26.64,0,0,0.00,0%,Jun-2017,Central
1994,U3978,25-06-2017,Fried Chicken,5.34,2,20%,0.73,0,0,0.00,0%,Jun-2017,Central
1995,U1753,25-06-2017,Pizza,11.3,3,20%,-2.12,0,0,0.00,0%,Jun-2017,Central
1996,U3910,02-12-2017,Burger,294.62,5,80%,-766.01,0,0,0.00,0%,Dec-2017,East
1997,U9951,02-12-2017,Burger,8.75,4,60%,-3.72,0,0,0.00,0%,Dec-2017,East
2001,U2847,11-04-2017,Sandwich,199.95,5,0%,21.99,0,0,0.00,0%,Apr-2017,East
2002,U4585,11-04-2017,Koshary,41.86,7,0%,14.23,0,0,0.00,0%,Apr-2017,West
2003,U7737,25-12-2017,Shawarma,95.94,3,0%,9.59,0,0,0.00,0%,Dec-2017,Central
2004,U3806,25-12-2017,Salad,304.45,5,0%,76.11,0,0,0.00,0%,Dec-2017,Central
2005,U4353,11-04-2017,Koshary,11.36,3,80%,-17.05,0,0,0.00,0%,Apr-2017,West
2006,U8213,31-12-2014,Pizza,29.68,7,0%,11.58,0,0,0.00,0%,Dec-2014,East
2009,U2095,15-11-2014,Sushi,4.22,3,20%,0.48,0,0,0.00,0%,Nov-2014,East
2011,U9557,15-11-2014,Pasta,24.9,4,20%,7.78,0,0,0.00,0%,Nov-2014,East
2012,U6121,11-12-2015,Sushi,159.98,2,20%,36,0,0,0.00,0%,Dec-2015,West
2013,U2114,11-12-2015,Sushi,46.34,3,20%,4.63,0,0,0.00,0%,Dec-2015,West
2014,U2492,18-09-2016,Salad,350.98,1,0%,84.24,0,0,0.00,0%,Sep-2016,West
2015,U9340,18-09-2016,Koshary,13.08,2,0%,6.02,0,0,0.00,0%,Sep-2016,Central
2016,U4962,18-09-2016,Pizza,900.08,4,0%,117.01,0,0,0.00,0%,Sep-2016,Central
2017,U6135,19-03-2015,Pasta,17.57,2,20%,6.37,0,0,0.00,0%,Mar-2015,Central
2018,U7877,19-03-2015,Burger,14.62,2,0%,6.87,0,0,0.00,0%,Mar-2015,South
2019,U6912,19-03-2015,Sushi,33.36,4,0%,8.67,0,0,0.00,0%,Mar-2015,East
2020,U8893,19-03-2015,Shawarma,40.14,6,0%,19.67,0,0,0.00,0%,Mar-2015,East
2021,U9064,19-09-2016,Koshary,1606.23,9,0%,481.87,0,0,0.00,0%,Sep-2016,West
2022,U3685,19-09-2016,Sandwich,17.04,3,0%,7.67,0,0,0.00,0%,Sep-2016,West
2023,U9377,19-09-2016,Fried Chicken,49.53,3,0%,23.77,0,0,0.00,0%,Sep-2016,West
2024,U8854,19-09-2016,Sushi,872.32,4,0%,244.25,0,0,0.00,0%,Sep-2016,West
2026,U2021,13-03-2015,Sushi,141.96,2,0%,39.75,0,0,0.00,0%,Mar-2015,Central
2028,U9600,08-09-2016,Koshary,67.14,4,20%,23.5,0,0,0.00,0%,Sep-2016,Central
2030,U2545,26-11-2015,Pasta,104.9,5,0%,25.18,0,0,0.00,0%,Nov-2015,Central
2031,U8500,26-11-2015,Salad,61.04,4,0%,30.52,0,0,0.00,0%,Nov-2015,Central
2032,U7761,26-11-2015,Pasta,10.95,3,0%,5.15,0,0,0.00,0%,Nov-2015,Central
2034,U1992,09-12-2016,Koshary,9.33,1,20%,0.82,9.33,0,9.33,0%,Dec-2016,Central
2035,U2491,25-09-2017,Pizza,8.26,2,0%,3.88,0,0,0.00,0%,Sep-2017,West
2036,U2153,25-09-2017,Pizza,269.97,3,0%,51.29,0,0,0.00,0%,Sep-2017,West
2038,U3732,23-01-2015,Shawarma,14.62,2,0%,6.87,0,0,0.00,0%,Jan-2015,West
2041,U6026,18-06-2015,Salad,9.16,2,70%,-6.1,0,0,0.00,0%,Jun-2015,South
2042,U7385,18-06-2015,Sandwich,75.36,5,20%,20.72,0,0,0.00,0%,Jun-2015,South
2043,U6748,02-10-2015,Sushi,57.5,6,20%,20.13,0,0,0.00,0%,Oct-2015,East
2044,U9314,18-11-2017,Pizza,38.86,7,20%,7.77,0,0,0.00,0%,Nov-2017,Central
2045,U1294,17-08-2014,Sandwich,15.55,3,20%,5.44,0,0,0.00,0%,Aug-2014,Central
2046,U9735,17-07-2016,Salad,162.64,2,0%,45.54,0,0,0.00,0%,Jul-2016,South
2047,U6404,17-07-2016,Fried Chicken,597,3,0%,280.59,0,0,0.00,0%,Jul-2016,Central
2048,U7792,17-07-2016,Shawarma,55.48,1,0%,26.63,0,0,0.00,0%,Jul-2016,Central
2049,U9215,11-07-2015,Koshary,289.8,7,20%,36.23,0,0,0.00,0%,Jul-2015,East
2050,U1544,11-07-2015,Pasta,2.5,3,70%,-2,0,0,0.00,0%,Jul-2015,South
2052,U1964,11-07-2015,Koshary,341.49,8,30%,-73.18,0,0,0.00,0%,Jul-2015,South
2053,U1350,11-07-2015,Salad,11.12,5,20%,0.83,0,0,0.00,0%,Jul-2015,South
2054,U7951,11-07-2015,Shawarma,25.34,6,20%,3.48,0,0,0.00,0%,Jul-2015,South
2056,U9781,22-12-2017,Pizza,199.95,5,0%,63.98,0,0,0.00,0%,Dec-2017,South
2057,U8818,22-12-2017,Pasta,1586.69,7,0%,412.54,0,0,0.00,0%,Dec-2017,South
2058,U6489,22-12-2017,Pizza,84.99,1,0%,30.6,0,0,0.00,0%,Dec-2017,Central
2059,U4374,22-12-2017,Sandwich,411.8,2,0%,70.01,0,0,0.00,0%,Dec-2017,Central
2060,U7837,31-10-2014,Sandwich,11.34,3,0%,5.22,0,0,0.00,0%,Oct-2014,West
2061,U5938,31-10-2014,Koshary,80.3,5,0%,20.88,0,0,0.00,0%,Oct-2014,East
2063,U9731,31-10-2014,Sushi,64.74,13,0%,30.43,0,0,0.00,0%,Oct-2014,East
2064,U6303,31-10-2014,Pizza,19.3,3,20%,6.03,0,0,0.00,0%,Oct-2014,West
2065,U6369,31-10-2014,Sushi,405.64,4,0%,12.17,0,0,0.00,0%,Oct-2014,West
2066,U1539,31-10-2014,Pasta,146.35,3,20%,-9.15,0,0,0.00,0%,Oct-2014,Central
2067,U4224,31-10-2014,Burger,251.91,9,0%,47.86,0,0,0.00,0%,Oct-2014,Central
2068,U7210,31-10-2014,Burger,12.39,3,0%,3.72,0,0,0.00,0%,Oct-2014,Central
2069,U2430,13-04-2015,Shawarma,199.96,4,0%,69.99,0,0,0.00,0%,Apr-2015,Central
2071,U4090,21-07-2016,Sandwich,1.94,1,70%,-1.29,0,0,0.00,0%,Jul-2016,Central
2073,U6112,26-11-2016,Burger,7.31,2,20%,2.56,0,7.31,-7.31,-10000%,Nov-2016,Central
2074,U5708,07-11-2017,Pasta,59.97,3,0%,13.79,0,0,0.00,0%,Nov-2017,West
2075,U9046,07-11-2017,Burger,761.54,7,20%,66.64,0,0,0.00,0%,Nov-2017,Central
2076,U6455,01-12-2014,Pasta,58.2,3,0%,28.52,0,0,0.00,0%,Dec-2014,Central
2077,U9819,12-09-2017,Salad,39.9,5,0%,19.95,0,0,0.00,0%,Sep-2017,East
2078,U8968,12-09-2017,Sandwich,90.86,7,0%,26.35,0,0,0.00,0%,Sep-2017,East
2079,U9052,12-09-2017,Pasta,94.85,5,0%,45.53,0,0,0.00,0%,Sep-2017,East
2080,U7408,24-12-2015,Burger,106.23,7,20%,37.18,0,0,0.00,0%,Dec-2015,East
2081,U7913,24-12-2015,Fried Chicken,111.98,2,20%,11.2,0,0,0.00,0%,Dec-2015,Central
2082,U1390,24-12-2015,Burger,7.71,2,20%,1.74,0,0,0.00,0%,Dec-2015,West
2083,U2088,23-02-2017,Sandwich,37.44,6,0%,16.85,0,0,0.00,0%,Feb-2017,West
2084,U7750,23-11-2014,Salad,23.68,2,20%,8.88,0,0,0.00,0%,Nov-2014,East
2085,U2014,23-06-2016,Burger,122.12,4,0%,56.18,0,0,0.00,0%,Jun-2016,West
2086,U2417,23-06-2016,Shawarma,18.45,5,0%,8.67,0,0,0.00,0%,Jun-2016,East
2087,U8085,23-06-2016,Pizza,324.9,5,0%,38.99,0,0,0.00,0%,Jun-2016,East
2088,U9810,23-06-2016,Pasta,146.73,3,0%,68.96,0,0,0.00,0%,Jun-2016,West
2089,U4665,23-06-2016,Pizza,3.96,2,0%,1.47,0,0,0.00,0%,Jun-2016,West
2090,U4867,26-10-2015,Koshary,5.76,2,0%,2.65,0,0,0.00,0%,Oct-2015,West
2091,U4987,15-07-2017,Salad,26.55,3,0%,13.01,0,0,0.00,0%,Jul-2017,West
2092,U1914,15-07-2017,Pasta,310.44,3,30%,-48.78,0,0,0.00,0%,Jul-2017,West
2093,U9321,17-11-2014,Salad,479.9,5,0%,81.58,0,0,0.00,0%,Nov-2014,East
2095,U6822,25-11-2015,Fried Chicken,13.12,5,20%,1.48,0,0,0.00,0%,Nov-2015,East
2096,U2962,15-05-2016,Burger,511.84,8,0%,240.56,0,0,0.00,0%,May-2016,Central
2097,U1108,15-05-2016,Fried Chicken,91.96,4,0%,25.75,0,0,0.00,0%,May-2016,West
2098,U6153,15-05-2016,Koshary,8.34,3,0%,2.17,0,0,0.00,0%,May-2016,West
2099,U9607,07-09-2017,Burger,37.68,3,20%,2.36,0,0,0.00,0%,Sep-2017,South
2100,U6308,07-09-2017,Sushi,279.94,7,20%,80.48,0,0,0.00,0%,Sep-2017,East
2101,U4064,10-03-2014,Sushi,636.41,3,20%,-15.91,0,0,0.00,0%,Mar-2014,East
2102,U7298,10-03-2014,Koshary,83.17,4,20%,9.36,0,0,0.00,0%,Mar-2014,East
2103,U2797,18-07-2014,Pasta,259.14,4,20%,-25.91,0,0,0.00,0%,Jul-2014,East
2104,U9306,24-03-2017,Shawarma,221.92,4,0%,106.52,0,0,0.00,0%,Mar-2017,Central
2105,U2946,24-03-2017,Fried Chicken,26,2,0%,11.7,0,0,0.00,0%,Mar-2017,West
2106,U8646,30-09-2014,Pasta,15.55,3,20%,5.44,0,0,0.00,0%,Sep-2014,South
2107,U5955,26-09-2014,Shawarma,0.88,1,80%,-1.4,0,0,0.00,0%,Sep-2014,South
2109,U9190,31-10-2015,Shawarma,398.35,3,20%,124.49,0,0,0.00,0%,Oct-2015,East
2112,U7052,31-10-2015,Pasta,323.14,4,20%,20.2,0,0,0.00,0%,Oct-2015,East
2113,U4641,31-10-2015,Pasta,29.7,3,0%,8.02,0,0,0.00,0%,Oct-2015,West
2114,U1275,31-10-2015,Pizza,1295.84,4,20%,145.78,0,0,0.00,0%,Oct-2015,West
2116,U7745,31-10-2015,Sushi,425.83,1,15%,20.04,0,0,0.00,0%,Oct-2015,South
2117,U2903,12-10-2015,Sushi,209.67,1,40%,-13.98,0,0,0.00,0%,Oct-2015,West
2119,U7825,13-04-2017,Pasta,5.28,1,0%,2.38,0,0,0.00,0%,Apr-2017,South
2120,U3320,13-04-2017,Pizza,895.92,5,20%,302.37,0,0,0.00,0%,Apr-2017,West
2121,U2579,07-01-2017,Salad,2.81,3,70%,-1.97,0,0,0.00,0%,Jan-2017,Central
2123,U3582,22-09-2017,Pasta,241.96,2,0%,41.13,0,0,0.00,0%,Sep-2017,South
2124,U7200,22-09-2017,Sushi,27.72,9,0%,13.31,0,0,0.00,0%,Sep-2017,South
2125,U4401,01-12-2017,Pizza,104.68,5,20%,35.33,0,0,0.00,0%,Dec-2017,South
2126,U9228,01-12-2017,Shawarma,62.96,7,40%,9.44,0,0,0.00,0%,Dec-2017,South
2127,U2939,23-06-2014,Pizza,86.38,3,20%,1.08,0,0,0.00,0%,Jun-2014,Central
2128,U7694,04-10-2015,Shawarma,64.94,3,20%,6.49,0,0,0.00,0%,Oct-2015,West
2130,U1721,20-05-2014,Sushi,33.28,4,0%,9.32,0,0,0.00,0%,May-2014,West
2131,U4525,20-05-2014,Shawarma,38.52,9,0%,11.94,0,0,0.00,0%,May-2014,West
2133,U2461,20-11-2015,Pasta,19.65,3,0%,9.04,0,0,0.00,0%,Nov-2015,Central
2137,U5912,31-12-2015,Pasta,14.76,5,60%,-11.44,0,0,0.00,0%,Dec-2015,South
2138,U7453,31-12-2015,Sandwich,3.66,4,80%,-5.85,0,0,0.00,0%,Dec-2015,South
2139,U9037,16-11-2017,Koshary,146.82,3,0%,73.41,0,0,0.00,0%,Nov-2017,West
2140,U6995,06-06-2014,Pizza,149.54,9,20%,50.47,0,0,0.00,0%,Jun-2014,East
2141,U7890,06-06-2014,Sushi,17.14,2,0%,4.46,0,0,0.00,0%,Jun-2014,West
2142,U2258,06-06-2014,Sandwich,991.76,3,40%,-347.12,0,0,0.00,0%,Jun-2014,Central
2143,U8928,01-09-2016,Pasta,30.48,6,20%,9.91,0,0,0.00,0%,Sep-2016,Central
2146,U7369,25-06-2016,Salad,422.06,3,30%,-18.09,0,0,0.00,0%,Jun-2016,South
2147,U7157,25-06-2016,Pasta,38.09,4,70%,-27.93,0,0,0.00,0%,Jun-2016,South
2148,U8884,25-06-2016,Sandwich,254.35,6,20%,-50.87,0,0,0.00,0%,Jun-2016,South
2149,U5633,12-12-2014,Burger,43.31,1,0%,4.33,0,0,0.00,0%,Dec-2014,South
2150,U1244,31-03-2017,Fried Chicken,84.95,5,0%,22.09,0,0,0.00,0%,Mar-2017,East
2151,U4328,19-11-2017,Shawarma,233.06,3,30%,-53.27,0,0,0.00,0%,Nov-2017,Central
2153,U5123,22-11-2015,Shawarma,14.94,3,0%,7.02,0,0,0.00,0%,Nov-2015,East
2154,U5187,14-07-2016,Pasta,14.16,2,20%,5.13,0,0,0.00,0%,Jul-2016,East
2155,U9333,30-04-2016,Pasta,22.61,3,60%,-10.17,0,0,0.00,0%,Apr-2016,East
2157,U5288,22-06-2014,Pizza,501.81,3,0%,0,0,0,0.00,0%,Jun-2014,Central
2158,U2443,22-06-2014,Pizza,161.94,3,0%,9.72,0,0,0.00,0%,Jun-2014,Central
2159,U8195,21-10-2017,Pasta,17.86,4,20%,2.01,0,0,0.00,0%,Oct-2017,West
2161,U7826,14-05-2016,Fried Chicken,79.38,1,20%,29.77,0,0,0.00,0%,May-2016,West
2162,U1404,07-01-2016,Sandwich,34.58,1,0%,10.03,0,0,0.00,0%,Jan-2016,West
2163,U1929,13-03-2017,Koshary,314.55,3,0%,150.98,0,0,0.00,0%,Mar-2017,West
2164,U7238,13-10-2016,Pizza,191.98,3,20%,24,0,0,0.00,0%,Oct-2016,West
2165,U2177,13-10-2016,Burger,8.29,2,20%,3,0,0,0.00,0%,Oct-2016,West
2166,U1324,13-10-2016,Fried Chicken,139.92,5,60%,-150.41,0,0,0.00,0%,Oct-2016,West
2167,U5169,13-10-2016,Shawarma,15.87,1,20%,1.19,0,0,0.00,0%,Oct-2016,West
2168,U2968,13-10-2016,Burger,6.29,7,80%,-11,0,0,0.00,0%,Oct-2016,South
2169,U2332,27-01-2017,Pasta,14.02,3,20%,1.75,0,0,0.00,0%,Jan-2017,South
2170,U4091,27-01-2017,Pasta,71.98,3,20%,-9,0,0,0.00,0%,Jan-2017,West
2171,U8607,27-01-2017,Koshary,107.98,3,40%,-27,0,0,0.00,0%,Jan-2017,West
2172,U4242,19-11-2017,Pasta,305.31,2,30%,-8.72,0,0,0.00,0%,Nov-2017,West
2173,U6842,01-08-2014,Fried Chicken,19.75,3,20%,6.91,0,0,0.00,0%,Aug-2014,West
2174,U8819,30-07-2016,Sushi,9.26,3,80%,-13.9,0,0,0.00,0%,Jul-2016,West
2176,U6218,15-10-2016,Sandwich,45.68,2,0%,21.01,0,0,0.00,0%,Oct-2016,West
2177,U8859,15-10-2016,Shawarma,60.12,9,0%,28.86,0,0,0.00,0%,Oct-2016,West
2179,U3494,15-10-2016,Burger,71.6,8,0%,32.94,0,0,0.00,0%,Oct-2016,Central
2180,U5152,07-05-2016,Koshary,85.23,7,20%,30.9,0,0,0.00,0%,May-2016,Central
2183,U3780,07-05-2016,Pasta,3999.95,5,0%,1159.99,0,0,0.00,0%,May-2016,Central
2184,U2827,07-05-2016,Shawarma,199.95,5,0%,21.99,0,0,0.00,0%,May-2016,Central
2185,U2355,07-05-2016,Salad,63.68,8,0%,28.02,0,0,0.00,0%,May-2016,Central
2186,U5215,01-08-2017,Sushi,54.9,2,20%,18.53,0,0,0.00,0%,Aug-2017,East
2188,U1462,10-08-2017,Pasta,70.08,6,0%,35.04,0,0,0.00,0%,Aug-2017,East
2189,U3015,10-08-2017,Fried Chicken,121.3,2,0%,25.47,0,0,0.00,0%,Aug-2017,East
2190,U7619,10-08-2017,Fried Chicken,1454.49,9,0%,378.17,0,0,0.00,0%,Aug-2017,East
2191,U1740,25-06-2016,Sandwich,60.81,3,0%,17.03,0,0,0.00,0%,Jun-2016,East
2193,U5293,10-12-2016,Koshary,65.34,3,0%,22.87,65.34,0,65.34,0%,Dec-2016,East
2194,U3535,10-12-2016,Burger,123.92,4,0%,55.76,123.92,0,123.92,0%,Dec-2016,East
2195,U3623,10-12-2016,Koshary,35.1,3,0%,12.29,35.1,0,35.10,0%,Dec-2016,East
2196,U5426,10-12-2016,Sushi,44.75,5,0%,8.5,44.75,0,44.75,0%,Dec-2016,East
2197,U8585,01-12-2016,Pizza,4.7,2,20%,0.41,4.7,0,4.70,0%,Dec-2016,East
2199,U7614,28-03-2015,Pasta,15.55,3,20%,5.44,0,0,0.00,0%,Mar-2015,East
2200,U5811,28-03-2015,Shawarma,5.23,1,20%,1.7,0,0,0.00,0%,Mar-2015,East
2201,U2066,01-06-2014,Koshary,22.2,6,0%,9.1,0,0,0.00,0%,Jun-2014,Central
2202,U3406,01-06-2014,Salad,881.93,7,0%,229.3,0,0,0.00,0%,Jun-2014,Central
2204,U6339,06-09-2015,Sandwich,191.82,3,0%,74.81,0,0,0.00,0%,Sep-2015,Central
2205,U3678,29-06-2015,Pasta,20.1,1,20%,1.76,0,0,0.00,0%,Jun-2015,Central
2206,U5384,10-09-2016,Fried Chicken,67.56,3,20%,8.45,0,0,0.00,0%,Sep-2016,Central
2207,U7308,14-07-2014,Salad,29.93,7,80%,-46.39,0,0,0.00,0%,Jul-2014,Central
2208,U1361,14-07-2014,Burger,38.27,4,20%,3.83,0,0,0.00,0%,Jul-2014,Central
2209,U3813,22-08-2015,Koshary,16.52,4,0%,7.6,0,0,0.00,0%,Aug-2015,Central
2210,U5164,14-11-2014,Sushi,832.93,7,0%,233.22,0,0,0.00,0%,Nov-2014,East
2211,U3175,14-11-2014,Burger,43.8,10,0%,21.02,0,0,0.00,0%,Nov-2014,East
2212,U9027,27-11-2016,Fried Chicken,167.29,6,10%,29.74,0,167.29,-167.29,-10000%,Nov-2016,East
2213,U8448,21-11-2017,Koshary,27.42,1,0%,11.24,0,0,0.00,0%,Nov-2017,Central
2214,U9653,01-10-2017,Fried Chicken,1.44,1,20%,0.5,0,0,0.00,0%,Oct-2017,Central
2216,U6398,01-10-2017,Salad,241.96,2,0%,60.49,0,0,0.00,0%,Oct-2017,Central
2217,U1254,01-10-2017,Pizza,108.61,4,20%,9.5,0,0,0.00,0%,Oct-2017,Central
2218,U6170,20-09-2014,Shawarma,2.82,2,20%,0.99,0,0,0.00,0%,Sep-2014,Central
2219,U4035,28-07-2017,Salad,9.98,4,20%,3.62,0,0,0.00,0%,Jul-2017,Central
2220,U4574,28-07-2017,Pizza,14.98,1,0%,4.19,0,0,0.00,0%,Jul-2017,South
